Node_ID,Node_Name,Degree,Community,Betweenness_Centrality
19792,Victor Verhaeghe,3,15,116021.57953672059
19824,Élodie Ichter,3,2,185474.57813643766
80409,Charles Rosen,3,1,95895.30391545613
19776,Dann Fink,3,14,80268.23070407692
19775,Eran Dinur,3,15,78931.59238990261
19774,Monty L. Simons,3,46,242100.11300500098
19771,Zoran Veselic,3,6,72488.5216081371
19834,Richard Stutsman,3,9,188617.67212681755
45602,Tony Lombardo,3,9,11059.283163480557
7125,Alejandro Patino,3,5,55164.91468079134
37809,Dan Clarke,3,17,21989.04768492093
37828,Mathias Neumann,3,17,13208.942772540046
45565,Stuart Gilmore,3,28,116346.35559129449
45645,Ian Crafford,3,20,38309.58305647357
37795,Sara Wan,3,2,41968.10707182208
37790,Rebecca White,3,19,76890.13163271829
7138,Mark Casimir Dyniewicz,3,25,94761.92363227709
45612,Ashanti,3,3,53859.37978816942
45607,Paul Elliott,3,23,193387.08893423865
2834,Randy Gerston,3,17,182880.07334184574
2830,Barry Dennen,3,20,120681.27883909892
80356,Virginia S. Ellsworth,3,24,87180.16755647775
19826,Andrew Mortelliti,3,15,228726.05664863746
19856,Emily Tremaine,3,21,667189.6005438142
6113,Sylvain Theroux,3,24,114194.31973924456
45664,Valerie Cruz,3,14,134486.84887403683
37744,John Thomson,3,2,50431.210143034434
45621,Héctor López,3,18,208745.4758998917
45620,Eugenio Caballero,3,33,90238.51189707573
6101,Chris Cavener,3,22,58410.69378527744
45686,Ben Miller,3,2,23679.59134256737
45685,Robin Sales,3,21,14983.626753292769
37722,RuPaul,3,9,36263.212418532974
45642,Litefoot,3,20,31939.53126286119
45640,Lawrence Turman,3,1,43871.93981719778
19848,Joey McFarland,3,5,105191.6420686163
19846,Christian Madera,3,15,112103.1877990535
80263,John Guleserian,3,15,20378.341080403807
85012,Joana Vicente,3,5,14107.787970003526
45717,Kenneth McMillan,3,28,29416.872207169716
7141,Paul Grace,3,2,115988.90972879804
37750,Richard Strange,3,20,38486.55538011037
37749,Eliza Bennett,3,2,16512.096623130514
37706,Tina Gerussi,3,3,42461.1975967302
37736,Viveka Davis,3,8,43029.386192937345
45679,Douglas McFerran,3,2,18665.691672491263
45678,Greg Wise,3,2,10030.991995184211
11895,Orlando Bassi,3,2,44736.84282832898
717,Andrew Lockley,3,7,60112.52385537907
18002,Paula Bonhomme,3,22,96681.52446326741
17999,Willie Chan,3,36,81990.72201276003
10722,Nik Ranieri,3,14,29142.737727601405
80299,Justin Nappi,3,3,35433.229542661735
37685,Evan Henke,3,5,25933.33965924663
711,Mark Killeen,3,29,154931.46008022825
45712,José Ferrer,3,20,153178.2328682206
45737,Julie Taymor,3,2,13242.29895114122
45758,Ryan Simpkins,3,35,32441.27578420295
45755,John Stifanich,3,15,93236.79819596613
37666,Robert Sheehan,3,2,16572.24138955829
737,James Quinn,3,15,215531.48875426513
734,John Farrer,3,39,245948.66560597377
733,Ian Mclaughlin,3,11,178409.9911491222
731,Karl McMillan,3,2,106351.06303280931
19827,Michael Kriston,3,9,134485.04124396096
19878,Terence Winter,3,6,54354.22690517858
19877,Danny Flaherty,3,5,42005.678724652236
19876,Riza Aziz,3,5,105191.6420686163
80177,Lionel Mark Smith,3,20,233942.77756729434
80257,Matthew C. Martino,3,2,60387.71945311379
6097,James Rustad,3,17,74689.15530676929
6085,Christian Prejza,3,25,62623.02880894134
37692,Clark Mathis,3,11,23248.180831498285
45746,Bono,3,22,51627.15684532659
45778,Ken Yasumoto,3,30,111876.2317203686
37627,Terry Delsing,3,9,27894.14405600557
37653,Brian Hutchison,3,15,36926.5904657568
45816,Donn Cambern,3,9,23795.896989534303
45852,Michael Fitzgerald,3,3,24154.234311848984
45844,John Schultz,3,6,17855.96492212052
37635,Ash R. Shah,3,6,32170.81348163133
37675,Jemima West,3,30,25342.1552042715
10296,Annaleigh Ashford,3,15,41276.15614574546
19889,Katarina Cas,3,5,58662.29026277049
80169,Quincy Tyler Bernstine,3,15,27072.197815502735
19905,Meghan Currier,3,15,217759.14734229972
11894,Aled Robinson,3,2,49960.07981351391
11885,Julia Chiavetta,3,2,56043.05701010981
11884,Will Holden,3,2,99663.2448650944
37610,Larry Randall,3,2,155595.24837385473
37609,Marc Frydman,3,1,62625.816196991145
37608,David S. Ward,3,9,114353.52823154106
37621,Eloise Crane Stammerjohn,3,6,11620.677712697741
7159,Erin Pickett,3,1,66737.6796970129
37616,Samuel Ball,3,10,40242.52720028733
45842,Malese Jow,3,2,41615.1050800676
45873,Samantha Eggar,3,9,81366.69816095725
2842,Pamela Easley,3,9,26516.031025752825
2839,Rebecca Klingler,3,9,66222.40187158785
80100,Mandy Lyons,3,15,40491.8461041883
10300,Jean Gilpin,3,14,94780.40442760533
10299,Stephen Apostolina,3,14,23359.639125401613
45876,Joseph Ragno,3,45,149424.22287601474
45900,Albrecht Konrad,3,31,189425.6902851769
45899,Jeff Burrell,3,3,79195.2939719347
6082,Philippe Hartmann,3,22,192454.07269794785
37573,Clare Tinsley,3,2,48325.56094006193
37623,Julian Levi,3,16,25607.238597899297
13263,Adam Roach,3,2,39442.679630495186
13284,Miguel Pedregosa,3,29,306904.5932736042
13282,Ben Youcef,3,19,99550.52969513732
13280,Drew Webster,3,33,230247.00097894517
13279,Pam Aaron,3,15,59458.297482924536
37556,Anthony Russell,3,15,46828.65528111215
37585,Michael Price,3,2,32697.502408416425
18047,Deborah Smith Ford,3,15,28238.14700618457
85015,Jason Kliot,3,5,14107.787970003526
19886,Ben Van Bergen,3,15,100928.10725425764
37542,Alisa Buckley,3,3,52125.741885304946
37570,Rolf Konow,3,3,76601.73276994996
37567,Lee de Lang,3,3,54289.35250881484
37598,Rick Leary,3,2,104435.17274208389
6073,Daniel Grant North,3,34,94495.26212042663
13265,Jamie Harcourt,3,2,57459.861805274
45966,Ni Dahong,3,36,116443.86738598548
45965,Wang Bin,3,36,44080.49386160513
45964,Liu Ye,3,36,38210.58227809374
37522,Heidi Swedberg,3,1,62034.05332713522
37519,Liza Weil,3,15,12621.9957404805
45946,Alexander Beyer,3,19,77352.41509157143
19916,Ward Horton,3,39,204598.49363164906
19913,Michael Bryan French,3,5,58906.0647591404
80030,Jennifer Lame,3,15,41209.54371443028
2835,Seth Adkins,3,21,66992.68454286968
80078,Nicholas King,3,14,52277.79252974313
19927,Michael Hyde,3,15,84136.17738548423
746,Adam Horton,3,4,135388.87514922683
744,Vito Grassi,3,25,44821.63605848374
37508,Laine Trzinski,3,25,19159.65844026728
45969,Chris Lowenstein,3,36,58929.44669032168
45999,Michael Roban,3,33,146019.01676271687
45996,Jon Kasdan,3,15,25398.910655210497
45991,Cullen Douglas,3,20,41241.14063990488
37548,Keith Elliott,3,3,69024.59623771191
37545,Jill Korengold,3,1,44158.60955815926
19955,Giselle Eisenberg,3,5,78276.88646705027
79947,Ahmir-Khalib Thompson,3,19,22734.294363604167
19972,Bryan Burton,3,15,117636.04916517643
37517,David Seltzer,3,8,99083.24339830033
37514,Leslie Hope,3,9,12435.004672498155
46020,George P. Cosmatos,3,9,31805.657711984524
11876,Jeffrey Caine,3,2,58573.89376586106
100772,Wilfred Lucas,3,28,353708.58585730917
752,R. Cory McCutcheon,3,2,351975.5245167359
749,David Gyasi,3,7,137931.76044601118
46022,Daniel Kaluuya,3,2,49757.09606656116
6058,Tom Blacklock,3,22,134167.49387099367
46057,Nina Wolarsky,3,1,23197.937980617127
46048,Wayne Brady,3,19,38206.10946145351
7171,Anya Monzikova,3,11,40975.92898806713
37498,Graham Sutton,3,2,73784.63980737425
37494,Paul Corbould,3,2,63966.920658926196
46007,Fernanda Montenegro,3,33,284893.56970118644
46023,Stephen Campbell Moore,3,2,28321.155669197007
2860,Derek Lea,3,2,61915.98788720251
2854,Bernard Fox,3,13,1173322.603996631
37455,Matthew J. Barden,3,1,36212.82529287091
46073,Rob Brownstein,3,9,59117.80326583426
37446,Sunny Mabrey,3,10,20293.12022527876
37453,Eddie Bydalek,3,18,616309.0711934256
37451,George Stevens,3,28,333162.13831165934
46138,Eugene Byrd,3,15,71415.09141275396
46133,Joel Garland,3,15,85348.94137568834
7181,Jamie Blackley,3,31,56761.21929445723
46090,Richard Allan Jones,3,5,61306.076134655574
37430,J. B. Blanc,3,27,68299.23117787983
85057,Lisa Tornell,3,25,11330.36682818112
17961,Mark Allen,3,22,122548.5146774978
18025,David A. Stewart,3,9,52881.879402563034
2338,Ann Maskrey,3,0,2188.3255143334086
19948,John Pollard ,3,15,81654.49427865782
13270,Mark Bazeley,3,2,70477.91560120949
13312,Cristina Campos,3,29,2321361.856593162
13314,Martin Body,3,2,76572.09583954822
13332,Christopher Weiser,3,15,64276.367024681
11874,Tim Ledbury,3,14,49913.63119862294
11871,Rachael Tate,3,14,49913.63119862294
11869,Alejandro Fernández,3,29,312353.1657125451
46142,Ruth Maleczech,3,9,37284.701444482635
37413,Susan Yeagley,3,5,26471.262872224306
46132,Jason Kolotouros,3,15,25986.923602346105
46129,Charlie Hewson,3,15,18955.226757831693
46128,Charles Techman,3,15,19621.898039452994
46156,Jack Cardiff,3,20,58940.57005123497
46120,Kevin Crowley,3,9,43168.37240415924
46119,Sal Richards,3,15,98315.42530438586
46118,Linda Henrikson,3,9,64885.76463232551
19946,Raymond M. Samitz,3,15,102179.41819496249
10279,Roy Jones Jr.,3,24,48740.95803039607
79795,Joe Arnold,3,21,59049.9956984611
19968,Matthew Rauch,3,15,51902.517249612545
20021,Patricio A. Libenson,3,9,31854.597834683118
13324,Wilfred Caban,3,15,61197.73414953061
100660,William Newell,3,28,162508.90175030276
46172,Matthew Cowles,3,15,42138.71063002269
37346,Beth Jochem Besterveld,3,9,36259.46670218945
37345,Gwen McGee,3,25,46501.679773285374
37369,Robert Mazaraki,3,25,18693.411769787883
46147,Martin Kove,3,9,21593.39731625483
79741,Franklin J. Schaffner,3,20,36916.0469862132
2309,Mike Colter,3,1,30278.660887100603
46192,Dickie Jones,3,28,394552.4449546328
46190,Wolfgang Reitherman,3,28,10730.273284707067
46189,Ben Sharpsteen,3,28,10730.273284707067
37360,Tom Kennedy,3,28,2134107.42551426
37381,Barnaby Smyth,3,9,135322.7619968331
46211,Joe Grant,3,28,10730.273284707067
46210,McLaren Stewart,3,28,14351.685818564883
46206,Ward Kimball,3,28,10730.273284707067
46205,Merle Cox,3,28,14351.685818564883
13319,Brian Keith Allen,3,15,404416.9450117404
13316,Lee Ifans,3,2,123328.84428354615
13366,Jason Tamez,3,1,128997.44371522583
13365,Christopher Barnett,3,34,51710.84041803551
100627,Lloyd Ingraham,3,28,353708.58585730917
10728,David Womersley,3,14,42064.18261983323
18009,Roger Hammond,3,2,48186.79159939111
18005,Billy Badalato,3,22,65723.20594838262
2323,Mela Hudson,3,5,112351.21690163456
85063,Paul Scofield,3,2,152313.87862100988
46227,John Hubley,3,28,14351.685818564883
46225,Hamilton Luske,3,28,10730.273284707067
46223,Joshua Meador,3,28,14351.685818564883
37278,Ralph Seymour,3,9,42556.299919493555
37277,Amy Holden Jones,3,9,24437.270090414146
37295,Frank John Hughes,3,15,43971.52701302021
37288,Frank Pietrangolare,3,15,13894.46204541596
46216,Les Clark,3,28,10730.273284707067
46241,Wilfred Jackson,3,28,10730.273284707067
46238,Art Babbitt,3,20,258210.39460190144
37262,Jennifer Bergman,3,9,44499.46784741299
37260,George Kohut,3,22,77382.61816670417
46204,George Rowley,3,28,14351.685818564883
46202,John Lounsbery,3,28,10730.273284707067
20025,Jon Davison,3,9,57737.11942655284
79712,Richard Münch,3,20,106824.12043236292
79738,L.B. Abbott,3,28,39855.785095904364
20012,Don Wilson,3,1,567186.3000199912
20045,Haley McLane,3,9,42671.04277001363
20065,Marc Kolbe,3,3,115263.92392980639
7216,Mark Wingett,3,2,156624.71380995796
7206,Gloria S. Borders,3,2,49992.23992548935
37300,Katarzyna Wolejnio,3,15,16255.183170322109
46262,Caroline Kava,3,9,26514.75061409756
46256,Norman Ferguson,3,28,10730.273284707067
7217,Xavier Atkins,3,2,113739.31032097102
85131,John Shepherd,3,23,62671.32461119889
85123,Brian Baugh,3,12,62655.63002886582
17948,Sammo Hung,3,36,155403.25584061103
17946,Peter Popken,3,2,89506.5910788617
17997,Jason Wheeler,3,2,60566.47942745932
17995,Steve Cummings,3,2,80718.08532431393
17990,Solon So,3,7,45112.50404286748
2318,Lowell Cunningham,3,1,10864.192651326206
2313,Kelvin Davis,3,19,14447.700012763065
46273,Shane Brolly,3,25,11070.325192150538
37274,Keith Dillin,3,16,63808.743236130416
37273,Clark Campbell,3,1,53981.77927980882
46263,Denis O'Dell,3,20,176008.0084282974
100617,Danielle Renfrew,3,13,25569.01758727552
46299,Mark Clayton,3,2,99166.40849451542
46295,Paul McGuigan,3,22,42253.37381605297
37252,Paul Taglianetti,3,10,60066.45178819148
46283,Louise Brealey,3,2,376877.89380399237
20092,Stephane Naze,3,27,117752.95047668461
10264,Ian Bliss,3,24,21806.042410172136
20078,Dominic Parker,3,2,205760.77078335139
37218,Bojana Novaković,3,3,34199.14795136224
37217,Diane Dixon,3,25,69294.64055800307
7221,Raffey Cassidy,3,2,33536.70198636008
7220,Rachael Stirling,3,2,23566.101843582434
37209,Jen Monnar,3,1,30546.13811226345
37243,Susan Schuler-Page,3,1,33846.07429579521
37240,Stephen Abrums,3,9,48270.20876606895
46271,Terry McKay,3,25,20824.97042577156
37152,Ken Sagoes,3,13,66755.7477881454
37149,Irwin Keyes,3,20,81483.17529173661
37183,Matt Bush,3,15,36591.92533458009
37206,Lisa Arnone,3,11,44151.579037523436
46328,Corinne Reilly,3,42,14654.722963949687
37189,Clayton Landey,3,13,74517.55233869157
37226,Charles Harrington,3,11,140114.05306354503
20074,Dominik Trimborn,3,32,327727.1427126518
79671,John Young,3,20,67328.13538006044
2872,David Le Vey,3,9,101274.25131192198
20095,Rebecca Alleway,3,2,33149.73978302056
20122,Christian Almesberger,3,2,308843.53047181
767,Samantha MacIvor,3,15,155184.19554944403
762,Conor O'Sullivan,3,2,77299.80195999779
37178,Michele Weisler,3,38,53544.886179996334
46380,Jonathan Kaplan,3,9,33644.74574341326
46379,Steven Hill,3,20,27340.834656700397
7224,Gregor Truter,3,2,47417.90436566904
13377,Gene Colan,3,17,79501.36499528663
46399,William Chartoff,3,21,26655.730096906882
46396,Augustus Prew,3,17,26423.10816772411
20112,Dietke Brandt,3,22,154179.51274377978
20140,Uwe Schott,3,30,169919.90702545142
20134,Michael Fechner,3,31,75782.4867261394
20132,Shaun Lawton,3,31,168984.7316164706
6033,Alexandra Shipp,3,14,68336.814742442
37092,Deanna Oliver,3,20,32318.984639556296
37130,Robert Ramsey,3,19,14537.708146534464
37161,Kate Luyben,3,7,39298.418819064726
37158,David Diliberto,3,1,13207.884390319983
46374,Jerry Hardin,3,15,62547.049556578764
46370,Roger Kumble,3,5,14486.666382277015
757,Michael Murray,3,20,228204.45528879532
46454,Lisa Kay,3,2,67200.97353960993
46394,Desiree Zurowski,3,17,33749.86830482933
46391,Matt Ward,3,17,28541.492220492204
85148,Alan Caillou,3,28,38871.728037698114
17922,Rob Outterside,3,0,711.3109366798013
17920,Craig Parker,3,0,15396.993050199153
85079,Lori Keith Douglas,3,15,94353.6689003262
20098,Sylvestra Le Touzel,3,2,64175.915405206564
37109,Rupert Degas,3,2,40462.25335218604
46477,Kim Keukeleire,3,14,42978.67096860897
7249,Ella Purnell,3,2,37533.6003573974
37120,Vincent Marzello,3,20,81606.58860557716
13433,Daniel Stevens,3,25,54518.12824499202
100403,Spring Byington,3,28,102223.46324078497
46466,Stefano Cassini,3,14,34420.701400774684
46509,Bob Dishy,3,17,30438.268791393282
7258,Mark Caven,3,14,162810.8859645174
7244,Marama Corlett,3,2,179746.45342510784
7240,Matthew Maners,3,31,55384.7067013388
37056,Kevin Macdonald,3,2,57410.65750286046
37055,Gregg Binkley,3,14,34812.18840571345
13404,Garrett Morris,3,12,49084.84094680262
20097,Sebastian Neitsch,3,31,86634.94835742592
20154,Brett Dowler,3,2,156277.24069235192
20153,Nicki McCallum,3,24,96505.47818878807
79382,Didier Brunner,3,14,61564.894601429754
79397,Michel Colombier,3,9,13356.663317340486
2896,Martin Jarvis,3,14,154661.03236699934
2887,Sharon Mann,3,9,70000.86323684023
2886,Elsa Raven,3,20,110345.71419619337
20173,David Burrows,3,24,49679.784187556026
37060,Andrew Hauptman,3,1,6403.938198038863
37058,Steve Irwin,3,24,56211.365412768115
46528,Carroll O'Connor,3,9,91165.22253627828
46523,Michael Tucci,3,5,63913.5303939595
46520,Dan Bakkedahl,3,5,9238.841154461214
37031,Nambitha Mpumlwana,3,0,136585.12225559313
37048,Matt Stern,3,19,73209.41144581365
46489,Bruce Nozick,3,25,98042.94670775303
79313,Jack MacGowran,3,20,57185.60953331532
79356,Kelly M. Beatty,3,6,79168.47423723024
46515,Robin Givens,3,43,25567.12201965338
46514,John R. Carter,3,19,21157.670067254712
46545,Ray Moyer,3,28,79069.22671115966
46540,Leon Shamroy,3,28,55802.39774502459
13453,Clay Donahue Fontenot,3,21,57394.51572693405
36979,Kevin McCormick,3,15,51934.72035616502
37007,Henie Bosman,3,2,72783.63748617381
37006,Tony Kgoroge,3,2,45010.33551267721
37004,Simone Stubbs,3,13,51070.47880577302
46536,Michael Hordern,3,20,222172.1160828305
37038,Raine Edwards,3,2,72783.63748617381
100401,Edward Earle,3,28,134881.97506215403
79251,Jeffrey R. Smith,3,3,94606.341516118
79310,Barton Heyman,3,20,69033.42048358229
79309,Lee J. Cobb,3,28,57976.226145148365
20144,Cindy Thomson,3,2,263307.5132822974
20183,Thom MacIntyre,3,17,36560.30386770556
46566,Peter Grant,3,32,296182.1820183234
6013,John Bourgeois,3,3,74879.8800334636
46584,Jeff Sussman,3,1,23418.69185168256
46581,Hope Hanafin,3,1,44676.26061904191
36981,Chris Lombardi,3,1,22174.103098807693
46636,Josh Braun,3,39,53601.17219326016
46630,Murphy Dunne,3,25,61655.55878415163
36959,James Carpinello,3,1,77809.77741239638
46592,Kyle T. Heffner,3,10,42609.28494568237
36975,Ruben Fleischer,3,5,25159.177733966084
37002,Susan Danford,3,2,51548.52163504283
46550,Marne Maitland,3,20,62438.6397483509
20166,John Orloff,3,2,66355.43375451356
20162,Ryan Kwanten,3,24,540708.113197955
79179,Kristian Eidnes Andersen,3,32,1210313.543652021
20224,Brent Gloeckler,3,17,64273.785774762524
20220,Peter Williams,3,28,435130.61323526676
79199,Peter Garde,3,32,19484.942843801164
46616,Nesbitt Blaisdell,3,25,64865.774534511846
46613,Rohn Thomas,3,25,75738.45226023623
11857,Tara Fitzgerald,3,2,37848.50018043096
11853,Garrett Wilson,3,11,67034.17615695827
100367,Gene Havlick,3,28,50685.06562974979
36927,Karen Richards,3,2,36243.87099061293
36925,Pat Miller,3,2,46543.81640140999
36957,Timothy David O'Brien,3,17,59287.63855868781
46651,Dan Mazer,3,5,45929.121052689035
36967,Bryan Belair,3,1,64871.33245908257
79194,Jean-Marc Barr,3,12,849706.1377784099
17903,Colin Hudson,3,25,48039.057308105424
85140,D. David Morin,3,5,55556.486057768554
79189,Peter Aalbæk Jensen,3,32,19484.942843801164
36913,Rory Keenan,3,2,40452.045200504916
36936,Craig Irving,3,21,66083.79714413424
46674,Christine Willes,3,17,86291.79207435662
46667,Debbie Geaghan,3,17,51391.27699502902
36891,John Pasquin,3,9,11188.001412741873
46663,David Hedison,3,20,83474.13935105682
13428,Bill O'Drobinak,3,1,65950.97190655119
13458,Todd Schneider,3,21,84026.28753493678
79215,Robby Müller,3,15,60691.81209998311
10256,Eric Breker,3,24,63448.563514888025
79102,Torben Meyer,3,28,256511.12366322003
79104,James Wong Howe,3,28,280340.950280979
79141,Sheila Hancock,3,2,17387.90798374507
36899,Rebekah Rudd,3,2,14811.766977239873
5994,Tómas Lemarquis,3,30,171207.21003297763
46708,Maureen Kropf,3,1,162758.19288328642
46742,Charles Guardino,3,15,217440.51282064887
46760,David Gaines,3,15,103234.90884124536
46678,David Hadaway,3,17,68369.1696392354
13447,Michelle Diamantides,3,6,120668.05579582961
13446,Kylen Davis,3,21,48074.821601528376
779,Peter Holden,3,12,783891.5855696639
778,Tommy Bayiokos,3,15,108561.92657235621
46910,Joe Lisi,3,15,78918.3053735993
46907,Avery Brooks,3,10,87966.15084631332
36846,John Powers Middleton,3,25,63147.52037288829
46850,Everton Lawrence,3,19,101817.70312186467
79029,Eric Allan Kramer,3,42,133578.24376902648
10246,Warwick Young,3,24,153780.43484083135
20241,Nathan Abbot,3,18,83758.55530900767
20213,Patricia Mayen-Salazar,3,17,45792.04280637195
20268,Peter Wingfield,3,9,130526.94686786225
46969,Angie Lam,3,36,95369.24747089918
46911,Steven Cohen,3,3,75263.08432334685
46981,Bruce Locke,3,36,134808.3934193811
46998,Lisa Ann Goldsmith,3,1,14499.844122129422
36812,Peter Waggoner,3,15,24264.315758159195
47015,Kyle Hunter,3,5,13803.344104936616
5975,Patrick Kake,3,0,107044.17616339518
5971,Elizabeth Hawthorne,3,0,25583.714058145466
46986,Emi Wada,3,36,65814.48720132727
78930,Jumayn Hunter,3,2,26010.105356545402
78957,Kim Byeong-ok,3,36,105189.57051285353
78948,Ella Rae Peck,3,19,37113.86965302672
